"","UnitID","sales","inventory","strata"
"5436",5436,39393.87033,37135.93506,1
"5437",5437,39073.44806,43546.61949,1
"5438",5438,72301.76327,22595.39633,1
"5439",5439,93554.4071,20171.25355,1
"5440",5440,53330.3937,44841.34915,1
"5441",5441,105239.4784,76898.06064,2
"5442",5442,51969.6993,49793.47146,1
"5443",5443,121116.7451,44743.48378,1
"5444",5444,42838.9891,67946.37858,2
"5445",5445,27888.59031,42204.38361,1
"5446",5446,36788.91944,48382.02934,1
"5447",5447,76049.66247,48354.01461,1
"5448",5448,56923.99247,39574.04516,1
"5449",5449,51343.24953,51090.16685,2
"5450",5450,52258.30576,69218.85699,2
"5451",5451,56632.24867,48808.96775,1
"5452",5452,73214.98415,82341.99785,2
"5453",5453,142730.5109,91653.90674,2
"5454",5454,48837.94664,60856.3245,2
"5455",5455,52227.4449,75326.94522,2
"5456",5456,69214.91716,28854.25723,1
"5457",5457,90699.95179,78284.04609,2
"5458",5458,16524.13983,39839.29389,1
"5459",5459,81989.50724,94969.52618,2
"5460",5460,32325.76007,47793.37586,1
"5461",5461,99020.35297,71640.10776,2
"5462",5462,69356.35104,56878.23113,2
"5463",5463,59200.63987,56429.22202,2
"5464",5464,105001.9413,73480.41867,2
"5465",5465,108605.1913,87519.06181,2
"5466",5466,76575.49836,30036.29399,1
"5467",5467,15574.98094,42388.4288,1
"5468",5468,24039.52526,20371.76472,1
"5469",5469,69361.67979,56554.55923,2
"5470",5470,58770.87106,78010.45673,2
"5471",5471,118823.8776,67410.47062,2
"5472",5472,144022.9583,71301.87224,2
"5473",5473,5777.825092,39667.08796,1
"5474",5474,57769.55093,75087.47912,2
"5475",5475,98548.87478,87350.06096,2
"5476",5476,129088.7951,55226.04556,2
"5477",5477,39633.78644,27796.42803,1
"5478",5478,101077.1917,75939.37438,2
"5479",5479,84469.43903,80945.69147,2
"5480",5480,69499.21831,13392.11617,1
"5481",5481,26885.62335,56300.77803,2
"5482",5482,57467.81428,26093.18904,1
"5483",5483,49729.1814,56175.05663,2
"5484",5484,104809.1916,56270.67714,2
"5485",5485,79053.28282,58534.02798,2
"5486",5486,90099.5962,43102.99955,1
"5487",5487,99706.06948,60394.41754,2
"5488",5488,90175.02075,64789.67948,2
"5489",5489,105145.2466,70362.69723,2
"5490",5490,37145.22108,60798.69335,2
"5491",5491,51226.53288,58623.5555,2
"5492",5492,26525.35963,54712.8023,2
"5493",5493,32841.89702,19809.75164,1
"5494",5494,43374.00662,62741.69875,2
"5495",5495,1271.885908,47845.39831,1
"5496",5496,56272.09875,58299.79977,2
"5497",5497,134337.3964,77656.83874,2
"5498",5498,102547.5397,89891.36177,2
"5499",5499,33651.20754,53509.25266,2
"5500",5500,104607.2951,74699.53599,2
"5501",5501,97055.84674,28729.25607,1
"5502",5502,40192.85188,35622.72751,1
"5503",5503,60663.07614,21279.60563,1
"5504",5504,90154.90856,25846.82019,1
"5505",5505,60065.52231,51852.09422,2
"5506",5506,76225.49439,38359.7857,1
"5507",5507,59667.40635,68222.63264,2
"5508",5508,36874.61756,66275.98008,2
"5509",5509,35255.13593,47144.77351,1
"5510",5510,112221.5422,70353.85979,2
"5511",5511,75011.65639,17645.46294,1
"5512",5512,30950.30182,9604.321241,1
"5513",5513,46150.37736,85813.94183,2
"5514",5514,30704.01882,50039.20691,2
"5515",5515,20358.84697,23676.32247,1
"5516",5516,84469.71328,64554.86548,2
"5517",5517,80625.3427,18424.84889,1
"5518",5518,80023.29433,32781.69632,1
"5519",5519,32607.30791,63938.53578,2
"5520",5520,59636.1196,57178.46678,2
"5521",5521,100981.7065,64834.61068,2
"5522",5522,98781.72886,82155.33089,2
"5523",5523,21655.64894,45649.83114,1
"5524",5524,16052.30154,35707.61401,1
"5525",5525,106208.1879,19262.49048,1
"5526",5526,14858.74927,36866.83236,1
"5527",5527,23319.23122,35950.85984,1
"5528",5528,51534.40424,68780.74615,2
"5529",5529,71749.14811,47274.27043,1
"5530",5530,105409.3207,58964.44277,2
"5531",5531,84318.38673,71777.30405,2
"5532",5532,35295.16879,39183.45053,1
"5533",5533,57851.1635,72862.27827,2
"5534",5534,44195.1336,65531.79207,2
"5535",5535,28577.49252,42353.42156,1
"5536",5536,84692.85322,88060.40674,2
"5537",5537,4543.461514,25528.0699,1
"5538",5538,91299.98517,46726.94114,1
"5539",5539,60296.02489,69012.10734,2
"5540",5540,66758.559,65667.53121,2
"5541",5541,24319.00143,21421.81253,1
"5542",5542,55149.78282,13592.3934,1
"5543",5543,67152.52532,7326.574707,1
"5544",5544,35168.76683,83992.32148,2
"5545",5545,94162.19011,56998.46789,2
"5546",5546,82956.86807,67392.64917,2
"5547",5547,77930.64943,44109.49222,1
"5548",5548,20558.23371,22413.70459,1
"5549",5549,90803.82251,39639.71269,1
"5550",5550,76647.74624,74709.79272,2
"5551",5551,95744.12674,49316.30731,1
"5552",5552,52057.08062,74324.88886,2
"5553",5553,71517.21112,76949.37891,2
"5554",5554,65590.11931,63819.36119,2
"5555",5555,76178.6034,61146.57287,2
"5556",5556,86181.97019,12297.18624,1
"5557",5557,94597.0075,74604.67642,2
"5558",5558,110771.0685,76494.23478,2
"5559",5559,101715.0135,25663.67276,1
"5560",5560,20746.9353,49255.63572,1
"5561",5561,65253.48252,30325.58839,1
"5562",5562,43160.34027,27496.50441,1
"5563",5563,65290.56415,81573.80675,2
"5564",5564,96092.71041,61070.17679,2
"5565",5565,24779.02611,75575.84416,2
"5566",5566,13196.14546,14092.56348,1
"5567",5567,25851.4674,52226.27295,2
"5568",5568,129656.9923,77996.69121,2
"5569",5569,26330.85046,36538.428,1
"5570",5570,34059.21078,26079.74645,1
"5571",5571,77143.9528,37842.01489,1
"5572",5572,57641.8814,67189.81255,2
"5573",5573,82736.16443,42013.89437,1
"5574",5574,57165.19356,46266.20607,1
"5575",5575,107036.9201,31471.03256,1
"5576",5576,96072.71581,61341.41133,2
"5577",5577,78058.21689,40630.31002,1
"5578",5578,32308.72692,63388.05632,2
"5579",5579,35201.25233,28601.19808,1
"5580",5580,108976.3548,80522.78659,2
"5581",5581,64229.05169,31995.04838,1
"5582",5582,92826.35124,61994.38722,2
"5583",5583,42965.79184,41215.20895,1
"5584",5584,82926.3143,87726.989,2
"5585",5585,63701.4124,64322.84199,2
"5586",5586,18181.66899,63871.01204,2
"5587",5587,106053.4405,32524.12034,1
"5588",5588,30362.2446,30827.48418,1
"5589",5589,70925.95712,40908.50772,1
"5590",5590,17450.0927,29851.07942,1
"5591",5591,33193.9282,35765.99112,1
"5592",5592,21861.99783,31995.72869,1
"5593",5593,31275.31507,49799.35586,1
"5594",5594,46583.72999,53802.92201,2
"5595",5595,60236.50749,52844.78135,2
"5596",5596,26187.32559,67073.26974,2
"5597",5597,117673.9821,89666.77739,2
"5598",5598,86545.27692,26467.40457,1
"5599",5599,108878.615,79426.05051,2
"5600",5600,109870.2204,85325.24665,2
"5601",5601,54487.34284,64956.71553,2
"5602",5602,19545.58098,34434.1917,1
"5603",5603,6003.168228,81708.36984,2
"5604",5604,48999.99217,20074.93003,1
"5605",5605,60877.80218,51973.23486,2
"5606",5606,135092.6984,62996.82087,2
"5607",5607,56950.75738,45997.4854,1
"5608",5608,53940.01026,32757.756,1
"5609",5609,64957.77511,50557.76931,2
"5610",5610,78075.62503,72067.38394,2
"5611",5611,55290.44054,41895.03719,1
"5612",5612,70823.87854,24026.6179,1
"5613",5613,16076.00792,37005.94482,1
"5614",5614,24637.7629,57212.7255,2
"5615",5615,31523.40552,84738.10555,2
"5616",5616,50678.58324,51879.73684,2
"5617",5617,8756.514496,19782.42332,1
"5618",5618,139346.0045,88135.35988,2
"5619",5619,126199.4137,34962.67078,1
"5620",5620,102759.8507,40869.78696,1
"5621",5621,48564.61334,27361.62116,1
"5622",5622,20767.33281,12233.92793,1
"5623",5623,5441.384003,54995.41336,2
"5624",5624,89044.60093,27108.45471,1
"5625",5625,30778.87049,39518.62657,1
"5626",5626,37611.725,53264.56041,2
"5627",5627,48912.21482,83350.88221,2
"5628",5628,88374.91861,51569.22954,2
"5629",5629,42642.15314,64163.92548,2
"5630",5630,3490.505727,46906.42012,1
"5631",5631,71172.38629,53698.75071,2
"5632",5632,24553.02857,56471.28816,2
"5633",5633,89869.67894,55394.06273,2
"5634",5634,86682.9041,76041.7803,2
"5635",5635,105046.3889,79272.10599,2
"5636",5636,18144.03662,21370.45396,1
"5637",5637,69928.53274,75955.13496,2
"5638",5638,51317.12099,55573.75622,2
"5639",5639,58782.40329,34364.14803,1
"5640",5640,60827.91328,30096.68005,1
"5641",5641,128850.9749,87445.01967,2
"5642",5642,43894.90761,59042.85174,2
"5643",5643,46269.59579,38188.12831,1
"5644",5644,53130.76797,16482.90828,1
"5645",5645,65188.67938,40889.30111,1
"5646",5646,84928.43185,15156.96461,1
"5647",5647,85037.40982,49680.33364,1
"5648",5648,43579.74765,80362.19714,2
"5649",5649,28868.10024,43275.30361,1
"5650",5650,115719.0257,46845.96238,1
"5651",5651,94944.05019,50181.84771,2
"5652",5652,131001.3729,66305.82747,2
"5653",5653,67065.00047,32019.94845,1
"5654",5654,41084.3864,61603.72566,2
"5655",5655,64502.92173,52275.86716,2
"5656",5656,11444.93769,49141.25743,1
"5657",5657,116159.6093,62488.92502,2
"5658",5658,76850.53628,79519.88409,2
"5659",5659,33462.22447,53366.78822,2
"5660",5660,80961.535,80665.07342,2
"5661",5661,63537.50977,32673.45771,1
"5662",5662,98585.77202,63394.05883,2
"5663",5663,75179.30454,46620.88924,1
"5664",5664,58815.20521,61166.84223,2
"5665",5665,53340.55308,59962.27328,2
"5666",5666,23291.16994,34772.3734,1
"5667",5667,6460.055628,28665.2658,1
"5668",5668,49908.36352,74588.48973,2
"5669",5669,39363.65102,50892.51342,2
"5670",5670,65695.48607,61802.74002,2
"5671",5671,45857.28771,53482.78219,2
"5672",5672,112085.742,60276.67485,2
"5673",5673,83429.49432,39958.13692,1
"5674",5674,120794.2358,58060.12639,2
"5675",5675,107637.4579,23407.03311,1
"5676",5676,2453.799359,10641.72259,1
"5677",5677,75395.65091,55111.84957,2
"5678",5678,105972.6652,59368.40337,2
"5679",5679,22312.74059,29181.75167,1
"5680",5680,9084.864446,17085.61412,1
"5681",5681,22261.44756,60653.92967,2
"5682",5682,116344.1029,53166.80085,2
"5683",5683,7246.36953,54263.351,2
"5684",5684,60138.2752,75288.32922,2
"5685",5685,62753.5973,79544.82839,2
"5686",5686,61699.36319,74801.01256,2
"5687",5687,35641.78635,65081.23813,2
"5688",5688,63146.26509,76094.81696,2
"5689",5689,78308.19312,38334.90118,1
"5690",5690,116607.8866,57369.87625,2
"5691",5691,66604.42397,19040.17101,1
"5692",5692,61746.55523,25842.09297,1
"5693",5693,94668.9417,87256.44197,2
"5694",5694,53663.60484,65186.90368,2
"5695",5695,29604.26022,68038.58671,2
"5696",5696,87714.75686,74723.37027,2
"5697",5697,82459.50816,87803.30479,2
"5698",5698,108356.4969,80476.5121,2
"5699",5699,21181.86377,43492.81992,1
"5700",5700,138003.5171,72560.90875,2
"5701",5701,93855.36305,28761.97619,1
"5702",5702,21729.31314,23547.58311,1
"5703",5703,62554.53681,79549.35034,2
"5704",5704,149302.8545,73989.41525,2
"5705",5705,29116.48802,18610.78097,1
"5706",5706,104909.9041,46122.21383,1
"5707",5707,43901.75379,21359.76567,1
"5708",5708,40734.55424,33020.55075,1
"5709",5709,51481.80395,37096.16852,1
"5710",5710,32167.70174,59501.22784,2
"5711",5711,37133.70265,67210.8009,2
"5712",5712,128021.8085,70465.79678,2
"5713",5713,24858.70055,69699.598,2
"5714",5714,82142.7478,57196.10492,2
"5715",5715,51867.46888,62236.70588,2
"5716",5716,8766.236009,44536.6457,1
"5717",5717,68560.59395,61825.44876,2
"5718",5718,83848.39215,67982.39906,2
"5719",5719,30016.42039,58682.11016,2
"5720",5720,110380.0953,65866.55918,2
"5721",5721,53206.34731,75967.15972,2
"5722",5722,48843.66856,59613.38798,2
"5723",5723,74026.05756,65597.49828,2
"5724",5724,32014.08548,24924.61472,1
"5725",5725,34869.336,38151.49841,1
"5726",5726,89034.02663,54980.51258,2
"5727",5727,16179.4679,30678.34202,1
"5728",5728,128625.0625,38452.44635,1
"5729",5729,28316.98129,51707.79696,2
"5730",5730,43459.66044,9419.399883,1
"5731",5731,154654.9095,63291.1481,2
"5732",5732,39901.71603,23612.56454,1
"5733",5733,26724.11026,18227.31254,1
"5734",5734,36902.25343,20410.341,1
"5735",5735,33692.18999,27619.52514,1
"5736",5736,31225.62668,25487.61071,1
"5737",5737,26883.29056,21606.1296,1
"5738",5738,38107.45409,23435.05562,1
"5739",5739,30971.5189,24698.98186,1
"5740",5740,28248.72252,19530.20547,1
"5741",5741,25374.23015,20087.96986,1
"5742",5742,33988.10462,24477.10704,1
"5743",5743,37061.52367,25680.22453,1
"5744",5744,32270.51658,22527.71344,1
"5745",5745,25512.24802,25931.51035,1
"5746",5746,44473.84769,22752.99804,1
"5747",5747,41136.25829,23787.97575,1
"5748",5748,41206.2733,23702.0804,1
"5749",5749,39635.54207,25588.41513,1
"5750",5750,34855.30974,20067.96359,1
"5751",5751,41788.01471,22737.97724,1
"5752",5752,28757.37574,19440.08233,1
"5753",5753,31624.74624,21950.66512,1
"5754",5754,36173.74705,18204.05796,1
"5755",5755,37173.08911,27305.7966,1
"5756",5756,33734.40246,22735.25864,1
"5757",5757,34707.82362,26906.6627,1
"5758",5758,39518.39273,26951.22232,1
"5759",5759,25538.06741,23342.32081,1
"5760",5760,40455.35785,24450.87718,1
"5761",5761,36504.11963,19768.62139,1
"5762",5762,35489.68706,21294.65548,1
"5763",5763,24644.55973,22653.29221,1
"5764",5764,41110.11352,21845.47123,1
"5765",5765,29944.49731,25939.28535,1
"5766",5766,30699.3343,20586.04632,1
"5767",5767,25645.2505,21504.20145,1
"5768",5768,29396.79354,22740.69956,1
"5769",5769,37600.21722,24188.64289,1
"5770",5770,32156.10206,21212.33585,1
"5771",5771,39073.07527,22910.78216,1
"5772",5772,24709.65816,19308.35282,1
"5773",5773,33802.56914,23400.58103,1
"5774",5774,38286.62027,23590.20691,1
"5775",5775,38389.66727,26877.50001,1
"5776",5776,32713.90733,25452.39277,1
"5777",5777,32688.02324,18131.70703,1
"5778",5778,31913.82862,17119.29287,1
"5779",5779,38276.05287,24305.12258,1
"5780",5780,38598.26642,22933.4125,1
"5781",5781,41695.98702,28441.63972,1
"5782",5782,32393.16662,25189.57627,1
"5783",5783,29430.91952,22190.21334,1
"5784",5784,21146.46121,19066.1464,1
"5785",5785,25459.97188,18115.44433,1
"5786",5786,25229.75128,23555.55556,1
"5787",5787,29494.89145,22119.58897,1
"5788",5788,23997.52676,19736.99332,1
"5789",5789,31656.3467,20385.67139,1
"5790",5790,31705.92328,23561.45378,1
"5791",5791,35227.00887,21587.876,1
"5792",5792,30087.82097,25532.90303,1
"5793",5793,23778.86262,22164.68294,1
"5794",5794,33664.1065,21206.88862,1
"5795",5795,34316.09615,21455.61698,1
"5796",5796,33488.14071,21403.76722,1
"5797",5797,26200.16498,23122.94484,1
"5798",5798,39079.39135,20260.77198,1
"5799",5799,26228.82898,19399.78332,1
"5800",5800,39050.7626,24280.59067,1
"5801",5801,35415.26385,25268.4883,1
"5802",5802,36659.42953,25293.814,1
"5803",5803,40836.74119,22816.11477,1
"5804",5804,21647.51826,21612.70574,1
"5805",5805,26275.29211,24170.04703,1
"5806",5806,26961.16981,23244.86191,1
"5807",5807,30476.31196,26514.6262,1
"5808",5808,31249.24056,24183.31859,1
"5809",5809,39117.90705,24160.50306,1
"5810",5810,33748.45138,21032.67734,1
"5811",5811,31814.32059,23052.13985,1
"5812",5812,33395.65427,22933.7896,1
"5813",5813,41928.33682,26202.74801,1
"5814",5814,41249.48068,23618.31617,1
"5815",5815,25645.54106,20562.47593,1
"5816",5816,38782.05817,26678.55107,1
"5817",5817,41962.20328,28113.9815,1
"5818",5818,35099.6817,21651.38051,1
"5819",5819,33623.26232,23949.17978,1
"5820",5820,30127.16241,21095.02381,1
"5821",5821,29383.41008,24948.22754,1
"5822",5822,23832.35279,23256.70207,1
"5823",5823,25834.05557,21196.82554,1
"5824",5824,30126.64524,19020.17345,1
"5825",5825,20752.02292,20944.79389,1
"5826",5826,36805.32856,26104.49465,1
"5827",5827,37700.64698,28201.86296,1
"5828",5828,37513.9059,23678.36125,1
"5829",5829,32217.02723,21081.94504,1
"5830",5830,23110.57123,20841.11737,1
"5831",5831,32275.48615,26435.62737,1
"5832",5832,30288.00501,18553.78994,1
"5833",5833,26823.81017,20552.28997,1
"5834",5834,41920.84291,19914.28012,1
"5835",5835,41465.27897,25210.10393,1
"5836",5836,30638.66966,24325.68131,1
"5837",5837,28461.70252,24789.88218,1
"5838",5838,37695.51929,22318.77438,1
"5839",5839,35731.89661,24167.89693,1
"5840",5840,31074.53943,22095.68855,1
"5841",5841,29820.87715,22900.16916,1
"5842",5842,24212.0408,18437.07006,1
"5843",5843,40659.20138,22304.61136,1
"5844",5844,31195.45441,23815.2638,1
"5845",5845,41933.85458,26058.88208,1
"5846",5846,32269.0293,22408.72191,1
"5847",5847,26866.26213,23709.66875,1
"5848",5848,38684.75086,25587.00664,1
"5849",5849,32778.72226,20130.79807,1
"5850",5850,35327.19067,26014.69054,1
"5851",5851,25919.50845,21372.46399,1
"5852",5852,27692.03971,24257.44367,1
"5853",5853,39446.55221,25544.76443,1
"5854",5854,27309.1195,23717.97957,1
"5855",5855,38990.5383,20290.32176,1
"5856",5856,31034.91051,21642.22341,1
"5857",5857,29665.46829,24987.75274,1
"5858",5858,30098.3736,17855.06731,1
"5859",5859,37315.26755,25807.78661,1
"5860",5860,30712.11501,23439.8197,1
"5861",5861,37868.10014,26461.33308,1
"5862",5862,39593.24428,24070.55395,1
"5863",5863,35266.25861,24402.09766,1
"5864",5864,43383.3056,26864.65132,1
"5865",5865,39825.84277,19393.4734,1
"5866",5866,31447.28024,19278.90979,1
"5867",5867,27181.71411,24503.45705,1
"5868",5868,37006.77206,19776.56732,1
"5869",5869,39397.52499,27332.26036,1
"5870",5870,30154.7751,21133.75577,1
"5871",5871,29310.50112,17792.11017,1
"5872",5872,25552.94735,23811.811,1
"5873",5873,27029.04479,19735.35811,1
"5874",5874,40339.89335,26198.47356,1
"5875",5875,26324.61107,24296.92952,1
"5876",5876,37739.52274,23808.16002,1
"5877",5877,32028.75553,21648.93334,1
"5878",5878,31323.18145,24313.02802,1
"5879",5879,33291.34947,24012.612,1
"5880",5880,28497.77159,21368.65509,1
"5881",5881,33707.21014,22411.86362,1
"5882",5882,30758.68038,25719.76558,1
"5883",5883,31455.22204,24774.68034,1
"5884",5884,34400.30091,27523.06145,1
"5885",5885,29937.54343,21047.49112,1
"5886",5886,23428.61411,21616.36082,1
"5887",5887,38736.16338,26775.83838,1
"5888",5888,26913.7464,21888.34298,1
"5889",5889,27785.85329,19475.22456,1
"5890",5890,36584.21599,23016.4337,1
"5891",5891,21586.72533,21321.10405,1
"5892",5892,23731.64807,22998.49471,1
"5893",5893,33146.25499,22970.63533,1
"5894",5894,23197.53836,16765.71215,1
"5895",5895,31986.7864,23934.93501,1
"5896",5896,35659.58125,24928.7923,1
"5897",5897,36924.1507,21052.15321,1
"5898",5898,38861.79758,20762.58496,1
"5899",5899,27260.28124,20749.63786,1
"5900",5900,29593.15169,23018.03391,1
"5901",5901,30177.14844,19160.2747,1
"5902",5902,33429.25722,22856.61794,1
"5903",5903,33085.40236,22907.63044,1
"5904",5904,39191.00334,22770.25263,1
"5905",5905,30105.47629,26960.78338,1
"5906",5906,38580.67192,22186.31591,1
"5907",5907,37313.56682,24738.26803,1
"5908",5908,21413.9892,21817.21841,1
"5909",5909,33804.07806,25361.54903,1
"5910",5910,28751.57404,21464.58089,1
"5911",5911,32390.90659,24734.53571,1
"5912",5912,32496.79049,24487.81261,1
"5913",5913,32495.16798,20039.56494,1
"5914",5914,39294.34042,19239.29134,1
"5915",5915,22677.27063,19293.8239,1
"5916",5916,38319.38677,20814.5379,1
"5917",5917,34437.24509,24599.26198,1
"5918",5918,27132.20175,20032.5296,1
"5919",5919,32677.28649,19613.1394,1
"5920",5920,23346.98183,21362.15867,1
"5921",5921,25877.40626,19936.17874,1
"5922",5922,37455.50136,27148.02483,1
"5923",5923,35605.10013,21263.79407,1
"5924",5924,33089.73273,27419.58937,1
"5925",5925,37903.5424,21701.32969,1
"5926",5926,30983.02195,23527.73817,1
"5927",5927,29399.53166,23295.93493,1
"5928",5928,31127.49959,22643.05051,1
"5929",5929,33379.36332,19825.95325,1
"5930",5930,37296.74562,24687.02325,1
"5931",5931,33141.55118,26000.67622,1
"5932",5932,32862.48501,26254.08905,1
"5933",5933,38251.98883,28963.77749,1
"5934",5934,20697.7255,21972.20907,1
"5935",5935,37435.44985,23999.1785,1
"5936",5936,43738.17648,26199.0866,1
"5937",5937,29238.63209,23640.84997,1
"5938",5938,25093.21409,21375.14896,1
"5939",5939,39334.88207,20885.53693,1
"5940",5940,31887.93684,22736.74946,1
"5941",5941,23778.89675,20508.36337,1
"5942",5942,38981.08787,25412.19091,1
"5943",5943,28161.96419,20883.79721,1
"5944",5944,34532.04785,23088.88852,1
"5945",5945,38830.12854,22565.77391,1
"5946",5946,28210.80677,25019.59927,1
"5947",5947,33809.36374,25026.49095,1
"5948",5948,34483.83728,24878.59057,1
"5949",5949,38891.30454,23062.76542,1
"5950",5950,28250.41387,20858.96146,1
"5951",5951,38386.4592,25628.07531,1
"5952",5952,34343.46982,22294.65333,1
"5953",5953,34435.29841,23480.27173,1
"5954",5954,30848.48675,22287.11623,1
"5955",5955,33147.78901,20695.93063,1
"5956",5956,35281.83046,22546.94185,1
"5957",5957,33140.3972,23300.42736,1
"5958",5958,27672.56939,22524.13057,1
"5959",5959,29809.72351,23056.68562,1
"5960",5960,37235.51985,22849.88918,1
"5961",5961,33312.41813,23031.43691,1
"5962",5962,33442.45669,23446.51222,1
"5963",5963,25853.7932,20056.25881,1
"5964",5964,30339.34857,20732.21504,1
"5965",5965,42976.34684,20620.5142,1
"5966",5966,38097.05355,21946.22245,1
"5967",5967,38618.41312,23592.66666,1
"5968",5968,28156.36542,18725.63021,1
"5969",5969,27922.30833,19613.30363,1
"5970",5970,22108.74178,18847.16798,1
"5971",5971,42360.57871,26318.23794,1
"5972",5972,38940.27567,21976.42002,1
"5973",5973,33957.3293,26848.85147,1
"5974",5974,32267.98648,22705.24395,1
"5975",5975,44025.25963,26630.4898,1
"5976",5976,37861.37288,21605.71469,1
"5977",5977,26541.88134,19404.93825,1
"5978",5978,25352.16107,16562.76005,1
"5979",5979,41532.17447,21504.86005,1
"5980",5980,24746.80048,20173.72875,1
"5981",5981,28903.15365,24507.65322,1
"5982",5982,40298.13099,25458.00996,1
"5983",5983,34361.10151,21759.08036,1
"5984",5984,40817.4166,22053.18397,1
"5985",5985,29552.05295,22269.59164,1
"5986",5986,45347.17768,21659.08662,1
"5987",5987,36174.04884,22520.86793,1
"5988",5988,40019.14439,21728.01791,1
"5989",5989,30613.40232,23158.87,1
"5990",5990,31724.29689,22368.59359,1
"5991",5991,25922.77844,21570.27612,1
"5992",5992,32216.96837,24072.6019,1
"5993",5993,24310.01168,22824.67978,1
"5994",5994,20128.14292,19652.96286,1
"5995",5995,30487.32064,23498.54236,1
"5996",5996,29352.59209,23244.62351,1
"5997",5997,31498.26477,22893.09499,1
"5998",5998,37460.07841,23834.57148,1
"5999",5999,30116.27266,23840.80815,1
"6000",6000,35564.53516,23139.37539,1
"6001",6001,28509.43961,19756.16423,1
"6002",6002,33813.70455,22604.71349,1
"6003",6003,35551.3501,21234.95553,1
"6004",6004,33299.59286,24221.92516,1
"6005",6005,32700.75094,22273.41437,1
"6006",6006,30083.80717,25880.82082,1
"6007",6007,38596.05443,27220.61524,1
"6008",6008,42395.31592,23660.93222,1
"6009",6009,37931.6098,19130.4647,1
"6010",6010,40431.60681,22207.56352,1
"6011",6011,26069.64142,22231.93114,1
"6012",6012,45110.46112,23034.44068,1
"6013",6013,34230.62406,24517.90134,1
"6014",6014,20986.96021,23595.92055,1
"6015",6015,37245.2235,23388.82355,1
"6016",6016,37129.2498,23134.90182,1
"6017",6017,30844.77244,26658.59914,1
"6018",6018,35992.48045,23934.19434,1
"6019",6019,37335.23216,27715.09477,1
"6020",6020,28052.40814,22165.38699,1
"6021",6021,40687.01853,24613.02374,1
"6022",6022,41548.25046,24136.49553,1
"6023",6023,40922.87934,20801.75479,1
"6024",6024,36731.78554,26153.67805,1
"6025",6025,32109.90414,24998.19361,1
"6026",6026,26835.7486,22149.38986,1
"6027",6027,27540.70839,19638.09114,1
"6028",6028,34067.3214,24301.54262,1
"6029",6029,33934.08295,24865.17198,1
"6030",6030,38514.3682,21719.27026,1
"6031",6031,34529.76183,23435.27395,1
"6032",6032,34113.95376,23272.71539,1
"6033",6033,32235.67623,22382.01057,1
"6034",6034,40365.06488,24061.13196,1
"6035",6035,25304.34609,21107.99962,1
"6036",6036,38318.51753,21469.29766,1
"6037",6037,31605.9752,23899.05867,1
"6038",6038,38727.10984,23547.03455,1
"6039",6039,30952.07798,22047.39368,1
"6040",6040,36016.48723,24829.95532,1
"6041",6041,29156.79324,20217.85312,1
"6042",6042,35922.93924,22353.30193,1
"6043",6043,38436.36038,23230.47226,1
"6044",6044,26341.36524,20286.20127,1
"6045",6045,23563.83911,16943.67995,1
"6046",6046,29299.89336,18671.19434,1
"6047",6047,33566.42623,23461.43292,1
"6048",6048,37572.10215,25274.88342,1
"6049",6049,29225.81814,25601.76457,1
"6050",6050,43180.24106,20149.3479,1
"6051",6051,41638.60583,21887.70757,1
"6052",6052,28134.89708,23743.95639,1
"6053",6053,45356.20018,21232.93825,1
"6054",6054,36049.27859,25980.63592,1
"6055",6055,39755.16537,24613.81868,1
"6056",6056,25845.09564,20625.24254,1
"6057",6057,25723.17852,19716.60768,1
"6058",6058,31555.77605,23411.93032,1
"6059",6059,42031.57163,25761.62677,1
"6060",6060,33413.54053,24536.68918,1
"6061",6061,24623.14474,24651.43497,1
"6062",6062,46210.76923,24088.4839,1
"6063",6063,35747.50721,23884.68812,1
"6064",6064,33311.01684,23145.5524,1
"6065",6065,29832.9225,22423.01342,1
"6066",6066,27941.01248,25775.31686,1
"6067",6067,27930.42482,25854.89436,1
"6068",6068,39271.59711,25855.67729,1
"6069",6069,38588.47254,20007.99974,1
"6070",6070,22239.86862,19645.22231,1
"6071",6071,44201.35838,27750.1215,1
"6072",6072,40627.69158,28020.97246,1
"6073",6073,31577.98093,21662.98204,1
"6074",6074,40682.16407,25113.92035,1
"6075",6075,28460.65921,24553.34606,1
"6076",6076,35481.01243,23132.18592,1
"6077",6077,38706.54983,24817.66409,1
"6078",6078,35481.68768,23022.8054,1
"6079",6079,28035.1255,22746.29556,1
"6080",6080,42473.75808,28612.17275,1
"6081",6081,42236.01751,23131.29979,1
"6082",6082,45321.36727,23498.68654,1
"6083",6083,43239.12998,20479.65264,1
"6084",6084,32433.62887,22551.75363,1
"6085",6085,35527.25168,24469.4098,1
"6086",6086,36014.47463,25049.83692,1
"6087",6087,32471.21873,25154.54532,1
"6088",6088,39781.66411,20947.16442,1
"6089",6089,39961.8347,21816.3951,1
"6090",6090,32281.443,21467.80573,1
"6091",6091,33967.93501,20969.49947,1
"6092",6092,39005.39562,20374.19267,1
"6093",6093,35406.74878,23385.10769,1
"6094",6094,32607.76018,26093.42002,1
"6095",6095,36677.7293,21163.02249,1
"6096",6096,32573.56585,18603.63892,1
"6097",6097,39567.83466,21885.11908,1
"6098",6098,38124.25808,26206.43268,1
"6099",6099,39956.52536,22434.03582,1
"6100",6100,36361.36032,25727.7574,1
"6101",6101,36833.37786,26044.7958,1
