UnitID,sales,inventory
4408,103510.286,120539.1537
4409,98686.19499,58930.00525
4410,88749.37027,56786.18412
4411,100693.1413,43219.50749
4412,103442.7747,26576.7147
4413,92292.58271,86391.93443
4414,90271.47948,5987.634491
4415,91718.90642,45003.33531
4416,107716.7055,68604.75153
4417,102649.0944,19908.60631
4418,95708.75853,68890.29188
4419,91022.56485,87236.16911
4420,115548.4778,130510.9632
4421,91943.87458,103467.3924
4422,107255.1024,112118.6611
4423,95069.38939,109753.5468
4424,95407.2735,82502.69762
4425,104504.3505,109765.2836
4426,98987.35161,50935.20205
4427,106731.7864,107067.9879
4428,102016.9496,58771.68603
4429,98067.98437,84449.51304
4430,100675.21,88580.2729
4431,92108.91343,117388.8167
4432,95760.343,94368.09033
4433,93692.85222,125088.1945
4434,107156.6142,34701.35755
4435,91962.51267,53832.998
4436,88793.57278,39663.79404
4437,94478.67146,29087.09499
4438,101838.7005,109709.8754
4439,87406.31295,62748.85501
4440,104355.2709,46967.39659
4441,106044.6072,75525.82454
4442,119963.9064,119194.6679
4443,97853.00607,76492.77355
4444,99778.39926,110787.0991
4445,95762.91911,130674.838
4446,108070.2324,63376.66695
4447,103866.9194,102550.8297
4448,96039.64573,51650.42336
4449,85566.16004,40757.67795
4450,91340.56131,64684.77739
4451,90673.81113,99185.63472
4452,119758.6029,112402.7464
4453,98941.44769,107592.6566
4454,110350.6737,41930.07721
4455,92379.80887,21235.74341
4456,99639.5337,51552.1726
4457,115423.624,63349.34622
4458,97069.87299,78518.41361
4459,107318.0709,133519.1029
4460,109760.2222,112803.8528
4461,106348.6745,26105.36165
4462,102199.3514,63837.09658
4463,90293.56656,97153.64992
4464,84698.45698,79153.7914
4465,102171.3283,44347.27396
4466,100835.8365,55700.86474
4467,105514.7221,150967.6163
4468,107829.1693,50558.48698
4469,103721.1524,57541.62619
4470,101081.9578,39317.47675
4471,88170.03943,100759.2539
4472,108335.5728,90668.17136
4473,101124.873,62990.26652
4474,115072.9689,62699.9929
4475,84820.72238,52887.50217
4476,84266.34952,52174.7625
4477,102606.3674,58723.29466
4478,98995.45194,41945.09769
4479,95677.34609,62295.595
4480,107939.9695,100002.6202
4481,94709.8032,51711.29521
4482,99527.81136,57637.43824
4483,107933.5108,80311.64762
4484,107531.7927,114716.2781
4485,100864.5126,41688.82381
4486,111040.8493,134062.7077
4487,93085.58439,10940.18271
4488,96245.94074,96008.07747
4489,92330.85979,78171.06099
4490,104082.3557,92520.25939
4491,94160.21,82601.31743
4492,110147.9167,108537.2017
4493,98385.88488,55266.59063
4494,105579.0053,102202.6531
4495,92676.58488,44237.12138
4496,100485.4598,47465.72723
4497,103780.7923,58856.22977
4498,107968.9971,63904.29338
4499,104178.6915,139092.2546
4500,82388.10841,85245.25177
4501,93329.35931,87983.01009
4502,105977.1737,136314.294
4503,91500.43657,49133.77218
4504,117370.7629,91445.98233
4505,91879.47933,96949.42398
4506,98649.3341,38592.66439
4507,94364.52555,91582.89985
4508,89933.68604,21711.441
4509,96235.70876,87198.41879
4510,71108.21254,45717.78434
4511,58194.0404,80217.53331
4512,110000.5419,39336.56366
4513,50353.21668,44726.24335
4514,65175.30498,44023.63383
4515,83194.54216,44763.9144
4516,23285.09063,38682.19099
4517,68164.76351,70486.3407
4518,53915.56812,62955.07406
4519,54672.93336,22183.97019
4520,75024.67042,21743.40254
4521,58341.81932,35693.76452
4522,82118.66052,30472.55278
4523,62076.96257,32150.93769
4524,102751.6584,47316.51866
4525,64025.73874,27983.40109
4526,112818.8276,52650.80814
4527,65497.50978,15805.89629
4528,43641.29172,36273.28721
4529,65325.68739,45268.43434
4530,151562.2859,76339.6782
4531,37698.0126,15355.36044
4532,73093.90801,39764.11409
4533,48497.13141,13757.72109
4534,76594.82896,15046.3626
4535,82978.80176,83349.31473
4536,76777.88545,57645.65729
4537,98025.1493,64709.16679
4538,140147.1107,72224.86731
4539,15406.00052,47621.65001
4540,108923.2938,41158.88416
4541,99348.63592,88044.93923
4542,44808.32018,87077.86396
4543,60627.50871,54851.95632
4544,89867.81394,59566.71475
4545,7030.393799,45541.40704
4546,76057.11167,27547.93633
4547,91712.5872,104735.3822
4548,67561.99867,55910.18998
4549,70509.69826,31748.59429
4550,122422.1609,79630.7244
4551,121344.6031,84898.7129
4552,68241.05239,5936.581188
4553,64548.87283,13785.73014
4554,19646.49532,3.029166533
4555,191.6160813,46088.72642
4556,63249.89935,47683.22676
4557,61424.77448,81753.72317
4558,68399.65005,101516.3318
4559,22504.70614,76572.09807
4560,76097.5567,66301.30869
4561,19001.02425,77289.1581
4562,74085.96614,61016.54321
4563,38370.93582,73235.0719
4564,65221.92288,45542.38007
4565,13532.88813,40595.20272
4566,50402.03473,58134.44204
4567,57854.16416,48985.22404
4568,106089.6445,65167.80648
4569,42604.60031,76167.16149
4570,86114.78971,39927.66803
4571,41747.41844,54785.40837
4572,104364.4846,76739.97748
4573,66226.89733,61953.61603
4574,43519.17186,19177.02561
4575,84343.46405,54043.03704
4576,44326.52041,76384.15343
4577,44157.51398,74755.65805
4578,52275.89643,65580.9932
4579,100809.6119,64903.11025
4580,84242.26868,22923.37945
4581,90246.24968,83633.42668
4582,24485.50223,60344.95331
4583,36417.59164,23017.0302
4584,29050.36888,4801.623213
4585,131955.7025,65875.18288
4586,24909.88503,59789.94367
4587,51606.37311,24435.47665
4588,37796.94228,5554.530867
4589,32862.84419,26212.4128
4590,76879.4452,75251.63995
4591,44193.8582,56279.39226
4592,7421.982531,34952.32265
4593,58935.45797,82294.72563
4594,35969.38997,64686.85138
4595,70635.89547,54333.64711
4596,13678.72673,57780.07843
4597,24471.86346,29197.82926
4598,19861.35733,9578.983532
4599,61036.99315,41348.27372
4600,70899.86479,42799.23861
4601,6925.303206,64794.09792
4602,55420.77551,60170.25464
4603,108540.2297,77796.64308
4604,62048.42518,64939.17478
4605,142561.3534,57638.05056
4606,90359.89953,21776.75498
4607,30409.39857,35022.76391
4608,26874.2724,44886.83453
4609,126671.4548,64099.14914
4610,54864.45044,31271.80703
4611,21402.02608,43176.78724
4612,42805.41721,53399.2793
4613,74910.38942,87390.00283
4614,87072.35292,21773.06108
4615,51477.2794,61211.98167
4616,53758.62811,1799.86665
4617,52679.53949,55011.57823
4618,46172.68254,74986.65461
4619,75730.21961,62470.06455
4620,81381.23341,55568.91221
4621,21891.91139,27753.96462
4622,37739.17922,50836.67028
4623,16924.58398,35626.79133
4624,38457.86179,21347.60237
4625,26121.66064,55707.06815
4626,69015.07686,35048.28036
4627,86595.36011,61684.76351
4628,94063.33759,73453.56001
4629,70592.78467,62798.2634
4630,62546.3956,41629.55102
4631,28042.08611,49160.14463
4632,47605.28566,18755.23949
4633,124011.684,68135.48303
4634,2550.69101,10443.3018
4635,65394.07522,8474.334034
4636,122110.1052,52624.68471
4637,73229.9749,81857.61555
4638,133715.8157,66058.112
4639,29078.02503,8997.617587
4640,99773.84246,71445.1527
4641,118707.6508,94684.41228
4642,33893.03943,42586.5511
4643,78166.08201,18767.73474
4644,37554.9582,78560.73868
4645,17066.2219,14833.5832
4646,60532.40515,84095.84462
4647,103474.1708,67382.16122
4648,81140.5093,54168.20797
4649,51636.40315,70968.52598
4650,131291.9782,84992.32112
4651,5135.950213,43015.00346
4652,22472.53893,39934.45445
4653,25262.38084,27175.11131
4654,55217.64178,69542.86813
4655,44243.07223,90395.34879
4656,53429.2791,41853.55175
4657,17827.12654,32456.38808
4658,53797.93013,60719.33614
4659,103393.3208,58090.04867
4660,56913.76393,98493.23789
4661,56749.21785,72484.97245
4662,61345.2656,49531.66409
4663,69464.14475,90676.52046
4664,95275.9119,79137.29596
4665,21026.65953,12098.42362
4666,65416.93137,41958.84131
4667,103467.1178,35367.4857
4668,84592.72848,92962.41093
4669,75436.55306,73879.29078
4670,85069.59666,87696.24477
4671,24238.12654,29102.26127
4672,68128.07948,57265.61809
4673,55886.11465,23032.63987
4674,15321.93006,55303.42336
4675,151629.3462,71750.26493
4676,65551.52464,56730.10959
4677,28902.71517,86406.2127
4678,3263.768149,28050.26153
4679,25674.8391,51535.94302
4680,25489.60745,34189.10323
4681,52898.61893,37201.14517
4682,85833.8457,56813.66982
4683,150900.3077,67041.28773
4684,18174.80586,49262.01462
4685,113461.5735,73395.99131
4686,14180.07569,45406.47703
4687,88385.49964,82825.69799
4688,58082.80331,44429.27014
4689,31887.64553,69416.66905
4690,55064.23006,77310.74621
4691,59098.27354,22394.03129
4692,91822.86516,52973.50457
4693,73042.19034,30025.59364
4694,43880.18005,35551.51799
4695,48336.74758,57732.51567
4696,43038.42261,55555.25017
4697,98281.4676,65039.27039
4698,68279.84186,34159.51388
4699,32555.56213,18446.02062
4700,27224.56432,16061.95255
4701,31680.91407,72936.76949
4702,60930.33407,53806.75263
4703,65336.62935,28554.93778
4704,16588.50823,53321.50079
4705,122212.749,76320.94158
4706,26201.33016,59220.7484
4707,13176.75086,35497.86583
4708,56220.28327,435.1184739
4709,72493.54271,71274.37222
4710,34446.03582,21596.04814
4711,79039.84197,17762.70836
4712,78619.18069,64874.05566
4713,31890.73499,42523.82662
4714,72695.67297,37143.89809
4715,74163.97375,58598.7629
4716,87182.91201,45573.20581
4717,52550.47662,24466.47768
4718,76379.06272,77811.77854
4719,41979.0594,59320.15791
4720,67319.1267,66307.27417
4721,110384.4045,85724.01051
4722,59148.92637,21736.17032
4723,54027.08842,49124.32557
4724,96531.43831,69072.5128
4725,87064.00841,71647.64981
4726,50126.22144,46197.12361
4727,75715.66303,56760.5633
4728,136687.9891,49499.95974
4729,95021.49284,55996.8932
4730,83968.63768,26163.69754
4731,63470.10732,77475.22979
4732,12783.34701,43944.39078
4733,49886.02528,97380.35769
4734,85203.94582,31407.11034
4735,88410.97826,42283.48233
4736,65220.18081,33721.55384
4737,42139.07581,20720.87551
4738,131737.3042,64354.08045
4739,72104.39626,18916.19598
4740,27083.37025,56145.91687
4741,31722.76778,69973.62804
4742,126569.2973,80747.59788
4743,5445.648862,20499.9179
4744,1799.905218,9996.673601
4745,82603.87292,8864.407528
4746,50688.14938,15120.38772
4747,108723.9532,54199.02593
4748,24338.69783,19889.56172
4749,147969.5646,58914.87254
4750,99658.92994,82104.99009
4751,110037.139,51768.50761
4752,48578.31334,49889.35916
4753,57948.01129,54750.47617
4754,29956.8549,67266.055
4755,47869.29107,41101.41503
4756,15057.37313,72735.36469
4757,36740.99367,39910.98558
4758,25312.51655,40176.94328
4759,36816.92338,30395.31407
4760,68820.59857,27086.48883
4761,38695.44155,64721.61368
4762,106571.1502,104595.9347
4763,55581.94469,81075.7272
4764,36355.50915,14167.16538
4765,62737.92386,23902.34465
4766,56022.08962,70275.14302
4767,64455.74414,38557.37344
4768,34142.01078,41478.72962
4769,82251.49761,44844.42729
4770,117322.8191,61990.51105
4771,79582.00098,22178.81276
4772,111127.0618,62163.33498
4773,17395.33011,35165.48889
4774,129361.4611,39565.3546
4775,62192.14626,34236.46416
4776,72024.16052,28993.05626
4777,97228.54193,63847.92487
4778,32593.82633,64146.09061
4779,55383.03124,34484.54806
4780,81756.08206,71119.72738
4781,30251.15573,63701.9845
4782,109361.0317,74342.12458
4783,102127.169,43509.12912
4784,126700.4957,66316.11664
4785,80243.75954,64671.21035
4786,39613.32773,25911.94226
4787,22107.19964,69317.51699
4788,32907.22591,68750.53567
4789,48380.81864,51910.36233
4790,87410.10132,80733.74273
4791,86807.31133,26940.19929
4792,44632.83617,18477.15285
4793,72916.71571,66916.57609
4794,42658.30471,29606.75347
4795,97752.87563,55897.86754
4796,80766.40489,16904.83159
4797,58464.12019,67415.4016
4798,102681.8988,62770.30879
4799,58067.59204,74064.52256
4800,54629.64878,18856.27883
4801,63399.95061,85481.55731
4802,54378.50702,22999.74789
4803,104241.5062,64854.71997
4804,43165.68833,73525.96019
4805,13718.95176,54536.3948
4806,51732.91092,53006.37366
4807,80608.18169,88997.32259
4808,76780.07982,54266.54001
4809,35911.48765,65218.67816
4810,127311.4348,43941.64208
4811,110628.9974,26970.36564
4812,27699.44123,35072.57111
4813,148002.6463,64284.1595
4814,89355.43878,70561.11806
4815,100701.6058,68555.36771
4816,18315.36271,57577.41846
4817,21448.95991,41997.26739
4818,55493.43809,60434.97607
4819,127338.381,85922.84232
4820,39037.92889,15808.35503
4821,155198.1119,83482.85032
4822,72625.58465,54624.2495
4823,73017.1261,84618.70164
4824,36772.46162,59405.80416
4825,25903.78674,45390.9752
4826,30529.05558,71623.65762
4827,69832.79031,23708.63031
4828,91752.34588,26280.21195
4829,117292.3701,63313.73784
4830,102023.1702,61603.63804
4831,71858.51355,79693.88455
4832,123051.1943,78116.46398
4833,49868.28276,84254.20916
4834,62262.51454,33146.06321
4835,72805.11726,39167.76322
4836,71073.30182,33928.91162
4837,25220.26498,68062.59933
4838,118328.8018,77125.48219
4839,103438.2494,41872.30339
4840,123547.8226,37969.94292
4841,128427.2552,33944.39165
4842,61123.36809,72345.92922
4843,74458.05014,33574.7543
4844,68121.62641,66066.83294
4845,72173.38179,24013.33944
4846,64680.91207,83706.33982
4847,86483.89208,48530.72042
4848,75255.96827,42277.51878
4849,90438.02365,39100.80927
4850,86974.35902,45508.91815
4851,8482.559561,33170.53726
4852,46804.73416,56146.23684
4853,68436.21467,82400.38416
4854,143988.5269,84925.11864
4855,61545.56878,46445.61994
4856,25701.18648,31408.04863
4857,52781.66042,66283.01797
4858,23113.80418,40811.91896
4859,40655.02617,56574.0317
4860,18410.08791,8657.192879
4861,138936.5608,61645.10906
4862,94081.55097,55395.36588
4863,62808.20452,35658.4262
4864,20167.26728,71173.7014
4865,37741.21398,32751.46842
4866,152809.0142,88049.81397
4867,43935.18233,62601.77225
4868,32500.90518,42059.3002
4869,121764.0491,50850.28594
4870,112772.0763,69278.10888
4871,80130.65438,29667.55851
4872,71388.24587,33369.55846
4873,99973.10298,96544.04064
4874,43988.23388,46527.32824
4875,99253.88848,65810.53015
4876,71132.94228,42462.1275
4877,44473.72152,58807.19346
4878,76033.14176,91069.69962
4879,23385.26452,46241.70481
4880,35243.52853,57860.18109
4881,93390.67237,52000.61967
4882,85943.81594,34026.98472
4883,83484.9327,57955.7381
4884,115212.411,88701.93171
4885,24734.1989,32194.71059
4886,44605.49564,26358.11081
4887,99120.04226,64411.88023
4888,60057.20511,90686.67159
4889,119009.4526,79327.21584
4890,74951.82509,58810.1697
4891,45192.4774,54188.38217
4892,102081.4331,40661.77807
4893,24913.1114,79911.36038
4894,46093.5547,68502.26241
4895,49511.98591,79523.50348
4896,123024.3435,66998.4208
4897,41232.25796,65451.61407
4898,33866.73036,54618.86223
4899,20846.89797,54215.18353
4900,28034.01167,84411.08628
4901,14319.74355,32398.34312
4902,102854.9132,76155.18325
4903,29593.42008,90392.55746
4904,68052.07334,60659.84886
4905,49161.04389,82077.19565
4906,72488.81569,84679.52311
4907,39216.2545,94882.28926
4908,39713.11169,16587.1479
4909,61519.9576,17431.62104
4910,101437.3961,36957.02556
4911,158164.2834,74896.1253
4912,101716.9835,53975.36214
4913,47327.89072,23844.31599
4914,47513.78239,73784.90106
4915,26883.21229,14845.94349
4916,34600.87726,15886.92323
4917,59046.73477,100210.8645
4918,62462.19578,73952.63429
4919,143577.2306,64499.08587
4920,45658.22699,71072.87878
4921,77194.22597,73869.34908
4922,68941.19652,33750.53068
4923,80143.4835,34096.18106
4924,61510.44774,27920.53315
4925,99219.19012,102673.3933
4926,109532.7391,64836.85496
4927,79734.08681,34591.93286
4928,93502.33603,92876.9496
4929,34675.25851,68838.88495
4930,43311.05084,47370.26786
4931,87135.24938,46184.49948
4932,35975.90672,16963.66071
4933,46618.69623,42468.11985
4934,113912.8065,87539.06315
4935,69850.29992,57914.4728
4936,74154.6528,68461.67204
4937,81630.48303,56060.70096
4938,89607.45947,37193.45243
4939,145313.4297,60780.39608
4940,10338.06831,29814.43122
4941,63143.20527,76164.79853
4942,34674.74701,66427.21273
4943,102036.98,43415.15188
4944,28464.11417,63996.89869
4945,73965.24854,54360.06794
4946,62574.62639,68529.32933
4947,22288.83053,44317.77065
4948,112995.8904,26523.36644
4949,35212.14289,77071.41872
4950,71709.52643,58158.29293
4951,44224.78523,77202.75692
4952,67841.53143,63019.575
4953,92339.11643,68598.83439
4954,63434.4063,18341.00742
4955,35062.13136,59436.26417
4956,82743.40329,57098.32924
4957,11988.7332,40567.64284
4958,72571.5317,30626.5647
4959,58471.36347,48061.39517
4960,77329.44884,25039.12099
4961,42773.11003,39130.41338
4962,62722.94183,40139.08613
4963,79635.41089,93837.16826
4964,82818.18468,81362.30105
4965,123388.2227,71686.2457
4966,79009.47764,56720.58786
4967,78665.70852,80199.43066
4968,76431.38411,23037.68077
4969,43227.87481,82901.69109
4970,51587.56715,56129.98165
4971,97968.4959,88739.79867
4972,62979.30557,31812.74188
4973,33033.86563,51202.92594
4974,58669.17148,75393.62037
4975,15883.68529,24715.54847
4976,59486.60651,86946.50177
4977,31665.09132,53286.32317
4978,68245.43423,66019.87369
4979,46771.1633,24511.48516
4980,85629.79866,15327.43052
4981,75016.5228,86269.04016
4982,29875.86454,61514.91285
4983,124911.7219,80508.10318
4984,27539.00562,8356.607272
4985,58259.67402,63650.14798
4986,98766.26474,28196.63005
4987,46794.89052,67337.86342
4988,9384.066224,11355.80516
4989,10960.62461,60433.80061
4990,96013.44057,91542.65392
4991,77011.10705,21891.40013
4992,47343.72874,44106.37583
4993,46016.18684,24288.85792
4994,112905.4145,46331.77616
4995,19860.68865,38478.65133
4996,93735.22895,50418.76713
4997,81364.52466,56880.32861
4998,97737.09497,49310.69182
4999,48523.7423,67546.24962
5000,77110.9843,56936.42752
5001,50884.81086,63651.2334
5002,76203.64168,66147.17907
5003,51007.59455,40335.20653
5004,22546.21411,27389.77627
5005,82453.15314,48417.86194
5006,84395.37981,34120.39982
5007,101740.3997,57076.43714
5008,99080.00251,39729.99683
5009,72904.60982,24310.84405
5010,47192.40934,71048.89018
5011,110501.8553,55678.16837
5012,48155.31496,6445.073042
5013,37226.89348,49760.61088
5014,7410.926801,73359.52073
5015,50197.49499,74537.22068
5016,78861.10889,21352.24285
5017,47470.00636,69269.17522
5018,12821.53402,24340.71034
5019,62471.32589,50603.56768
5020,88457.4007,86507.06785
5021,94742.39276,51987.85378
5022,50497.24044,22557.46302
5023,40249.44205,46331.21414
5024,17742.67506,31607.45978
5025,11812.48611,17928.49828
5026,143535.4136,78340.21023
5027,88747.04692,53951.88293
5028,73970.41084,14654.22652
5029,29793.36633,58841.37895
5030,67450.51047,83838.26892
5031,50486.18082,68681.53076
5032,89159.38638,28953.44554
5033,40418.29341,51608.08062
5034,67539.10261,85871.17988
5035,34619.80453,28291.95383
5036,39930.99589,66228.35255
5037,77398.49475,34011.22897
5038,59566.73942,41929.48714
5039,90658.13644,70573.25096
5040,103668.1613,38127.16739
5041,20154.32236,26046.14495
5042,44452.56618,16887.35433
5043,24171.70946,48890.27853
5044,61818.0839,90654.22783
5045,46270.77649,56891.31228
5046,100533.7499,53341.75793
5047,87785.10452,70681.44218
5048,98733.43292,71185.42212
5049,59787.08323,50713.01341
5050,18676.0342,30157.99604
5051,125598.2305,68063.91214
5052,55884.8714,83152.02348
5053,65788.50115,72071.53709
5054,112090.8007,73073.29649
5055,46833.07851,59157.38201
5056,38806.00858,28231.11214
5057,65408.40713,50198.52407
5058,122312.2649,72737.57736
5059,9743.182978,53540.73545
5060,95607.34657,70536.51043
5061,79422.88435,68418.66666
5062,20454.33912,14681.67609
5063,31429.57667,84632.40054
5064,35652.04822,50781.73889
5065,8290.903593,53754.964
5066,7193.598296,30872.75399
5067,40027.74138,2503.952037
5068,66540.22853,65893.79254
5069,44436.84136,23099.25656
5070,21292.09862,50252.31068
5071,81945.80956,41673.46906
5072,9051.206163,40343.26751
5073,65187.66317,58033.41442
5074,29569.4144,42630.68693
5075,73097.5827,74251.068
5076,13460.26551,21757.88984
5077,141107.6034,77321.03553
5078,67852.40079,77792.86099
5079,34606.43552,57714.02691
5080,72289.67872,36407.34282
5081,49384.66234,39464.26391
5082,81480.43215,67059.84169
5083,37634.73821,51032.56755
5084,56683.80345,38609.67702
5085,67003.56545,35754.68948
5086,47460.59607,63488.78499
5087,87016.17455,36797.16946
5088,67619.49912,42933.85832
5089,95674.33675,25130.93767
5090,54312.78583,50840.03055
5091,93105.56662,77958.63542
5092,68693.70843,71477.63083
5093,96438.80309,72222.02774
5094,88936.0798,65981.40977
5095,73439.8888,79701.62046
5096,52088.50953,53969.92507
5097,21111.27391,67194.59519
5098,34045.91953,10123.53768
5099,80752.80547,79101.29342
5100,14672.95609,21404.35803
5101,133739.4048,82436.18502
5102,107395.0057,69892.87047
5103,70337.61125,40044.8655
5104,36037.28932,79586.04468
5105,43555.27687,75403.42126
5106,43363.83501,49283.82431
5107,66242.1543,14232.00198
5108,6086.666976,54964.9853
5109,112315.1041,66120.68435
5110,101443.8293,74013.2875
5111,26361.11982,34864.33735
5112,70735.45306,72179.74862
5113,37147.61718,68404.83838
5114,49143.87402,46667.36624
5115,24695.16559,52548.84153
5116,38662.66211,85557.93659
5117,91572.64691,89009.10631
5118,52635.43216,56694.73051
5119,39752.47428,20760.21158
5120,122719.3399,35068.00678
5121,128214.939,73228.43805
5122,29817.95533,58534.48411
5123,28163.62731,30480.49724
5124,71129.79468,71905.0946
5125,99858.16549,31228.71985
5126,29697.00948,40701.19374
5127,50843.84813,64128.04987
5128,72318.65539,24398.48423
5129,64804.312,69496.43118
5130,50311.33652,26015.14398
5131,16315.15086,20641.99408
5132,43707.16167,59204.28198
5133,28342.46861,84287.17279
5134,77824.42879,32575.82796
5135,18855.54586,43006.98122
5136,123171.6054,64792.21185
5137,876.7317018,13507.438
5138,123825.2275,71521.28698
5139,29576.25149,30171.60804
5140,142016.4879,67797.16084
5141,100489.6465,83620.44828
5142,76350.72621,66463.06784
5143,10429.46746,83455.77071
5144,33281.47747,78373.42545
5145,69767.45088,54914.08123
5146,82001.49627,25497.11048
5147,84063.18939,38679.3519
5148,87383.88672,38211.09037
5149,36906.94414,5246.188357
5150,51380.63079,50237.60905
5151,3838.629664,30006.10245
5152,15500.2056,24227.92625
5153,66339.73351,66803.54787
5154,11126.12067,76144.39344
5155,14982.09522,61704.93068
5156,126332.1456,68993.69885
5157,44292.92003,82190.82839
5158,106340.6295,59218.25746
5159,105207.211,88198.53406
5160,23052.53463,46633.79291
5161,26843.6898,38376.54563
5162,17273.3682,16437.33724
5163,94445.88759,57083.23128
5164,104388.8068,69540.15119
5165,41197.7733,6813.533981
5166,90958.46352,62443.99422
5167,43681.73966,47065.73139
5168,67155.82427,89879.83366
5169,55762.59426,45475.23408
5170,57555.27612,62419.34435
5171,65311.00217,40963.92215
5172,44187.52372,47644.51634
5173,56331.53011,31949.16422
5174,74503.12547,80910.41929
5175,38681.18855,65763.98209
5176,62044.45239,48156.705
5177,44157.50571,80219.14596
5178,23460.46023,52166.43965
5179,77440.56408,30803.97601
5180,40615.41998,7993.899517
5181,28896.53418,24807.3347
5182,19038.26784,36175.7405
5183,45925.66233,29672.91158
5184,104500.3727,51100.718
5185,83292.14327,41489.35756
5186,85421.02322,21011.70607
5187,112753.4989,87348.00437
5188,66351.16377,83493.07055
5189,54235.99546,35515.58877
5190,8771.572247,55678.47824
5191,78913.4116,71431.2708
5192,138860.138,89383.6131
5193,14100.94293,58841.21219
5194,7554.178939,64352.31971
5195,29879.55017,61383.96348
5196,38790.38975,50101.73075
5197,8354.981623,34738.72183
5198,21140.60865,26015.03254
5199,62447.30476,59890.53431
5200,61228.58969,18601.30937
5201,86779.2653,91969.70712
5202,27178.45828,55949.57244
5203,28891.15899,69238.18484
5204,88694.98312,65119.43014
5205,62468.99389,77705.51549
5206,56306.28158,23664.56852
5207,84811.53305,58740.54204
5208,126575.9515,79158.38755
5209,94481.63173,13954.01605
5210,19451.52153,76365.2236
5211,138291.7553,75164.44564
5212,35443.23896,926.5559709
5213,41637.36189,78254.19984
5214,56603.09944,57137.02359
5215,77892.93384,32443.80915
5216,95435.84696,75575.00406
5217,40029.54809,54212.28417
5218,34112.88739,62017.58946
5219,47582.59893,59247.02232
5220,105731.7345,29984.17949
5221,60546.83977,53769.54972
5222,27738.95727,2925.838143
5223,64030.65051,54847.87205
5224,61517.35494,35095.0745
5225,26601.03813,2882.963363
5226,92542.14418,37418.16253
5227,48804.18155,72633.20625
5228,38590.1806,82863.84633
5229,8210.155248,23865.21731
5230,72792.01724,28402.04501
5231,53488.95612,42668.13758
5232,75076.80056,64068.92281
5233,97285.29171,57128.25052
5234,55349.5821,46421.93398
5235,43057.53749,51531.97922
5236,92073.36382,84309.88812
5237,17315.74318,13913.63515
5238,32506.62464,49964.65437
5239,70283.21227,61199.66698
5240,47064.67923,80244.2907
5241,109514.2308,36535.9364
5242,92434.99663,41604.90998
5243,61276.41776,36076.66297
5244,87634.15359,31492.56499
5245,35792.14109,12542.4146
5246,23716.50924,55664.54612
5247,33614.22759,9933.579878
5248,55934.2869,69903.66786
5249,97033.13456,49933.82112
5250,58871.7046,24021.15482
5251,38813.29023,15932.6503
5252,19371.53266,68946.33572
5253,82693.72223,47050.27141
5254,42714.62972,32138.89331
5255,62035.63515,24729.33741
5256,77321.84915,28469.04076
5257,98293.93282,64828.858
5258,54200.64494,55525.65949
5259,42915.89171,49733.54344
5260,16491.87231,27300.34102
5261,64938.31615,54204.80835
5262,32479.71448,71663.59349
5263,9692.515982,54766.25445
5264,90880.61306,64970.88366
5265,121812.0223,62010.98004
5266,73867.43637,99883.70242
5267,74349.43724,38404.84676
5268,90468.24694,71276.24363
5269,51925.10041,32671.48036
5270,121381.0817,61713.98346
5271,9804.64964,54878.73132
5272,81108.98333,48653.78429
5273,50956.921,64654.78864
5274,81836.8496,12847.02521
5275,41612.96842,43244.8555
5276,49471.87296,35417.15851
5277,74051.73608,61807.24374
5278,95130.26457,90595.05865
5279,104830.906,25470.40998
5280,74917.72506,68488.52732
5281,62918.42694,81593.3503
5282,109259.1131,54723.33211
5283,10961.96054,72752.62237
5284,68820.33751,33188.39582
5285,87807.26488,34609.4009
5286,81308.17886,78462.56708
5287,147531.5509,78570.99709
5288,117921.2261,71791.14657
5289,116492.8191,94122.24369
5290,127185.3082,58134.82732
5291,92275.28147,62676.02003
5292,61286.14974,76559.1058
5293,35941.56527,40178.37529
5294,111020.5323,58193.94226
5295,94874.13111,85546.03334
5296,115560.9085,82173.81245
5297,25981.34362,16567.92291
5298,79910.4029,64068.4151
5299,26573.34808,45702.85468
5300,57500.28694,38929.6872
5301,77334.90844,87151.13192
5302,48545.89484,89721.92526
5303,8643.278908,39473.50926
5304,29886.77846,54864.89674
5305,56908.08871,65522.56266
5306,84273.3088,43495.67477
5307,60089.56237,66487.02338
5308,103214.032,65557.8191
5309,71126.44576,16424.25255
5310,47624.7589,56115.70915
5311,31709.88471,8509.841861
5312,78681.70028,28472.13963
5313,107838.6179,90775.71711
5314,111950.8099,27217.9737
5315,7924.841941,65011.69833
5316,86699.92923,63901.65166
5317,46608.80104,62525.06424
5318,100372.5254,82369.72113
5319,90103.35254,51620.05807
5320,44267.71638,49862.29505
5321,68678.40017,37469.47807
5322,32203.29895,53671.52001
5323,20289.65494,43261.09296
5324,81195.31898,46394.17241
5325,123943.8433,58212.93981
5326,96117.36153,34004.29061
5327,54041.10045,44572.07456
5328,95707.36391,69451.25531
5329,9189.464491,58891.55425
5330,75442.8203,49514.8952
5331,48213.68614,43727.7937
5332,5186.883491,23616.97463
5333,120782.0692,47598.40388
5334,33552.77756,25608.44297
5335,53984.97062,41357.07313
5336,70591.13526,32136.90043
5337,59229.5591,66674.63732
5338,73266.2425,72849.63301
5339,75845.28637,60101.38063
5340,70814.73997,46274.56815
5341,99271.94093,21203.60662
