UnitID	sales	inventory	strata
4819	127338.381	85922.84232	3
4820	39037.92889	15808.35503	1
4821	155198.1119	83482.85032	4
4822	72625.58465	54624.2495	2
4823	73017.1261	84618.70164	2
4824	36772.46162	59405.80416	1
4825	25903.78674	45390.9752	1
4826	30529.05558	71623.65762	1
4827	69832.79031	23708.63031	2
4828	91752.34588	26280.21195	2
4829	117292.3701	63313.73784	3
4830	102023.1702	61603.63804	3
4831	71858.51355	79693.88455	2
4832	123051.1943	78116.46398	3
4833	49868.28276	84254.20916	1
4834	62262.51454	33146.06321	2
4835	72805.11726	39167.76322	2
4836	71073.30182	33928.91162	2
4837	25220.26498	68062.59933	1
4838	118328.8018	77125.48219	3
4839	103438.2494	41872.30339	3
4840	123547.8226	37969.94292	3
4841	128427.2552	33944.39165	3
4842	61123.36809	72345.92922	2
4843	74458.05014	33574.7543	2
4844	68121.62641	66066.83294	2
4845	72173.38179	24013.33944	2
4846	64680.91207	83706.33982	2
4847	86483.89208	48530.72042	2
4848	75255.96827	42277.51878	2
4849	90438.02365	39100.80927	2
4850	86974.35902	45508.91815	2
4851	8482.559561	33170.53726	1
4852	46804.73416	56146.23684	1
4853	68436.21467	82400.38416	2
4854	143988.5269	84925.11864	3
4855	61545.56878	46445.61994	2
4856	25701.18648	31408.04863	1
4857	52781.66042	66283.01797	2
4858	23113.80418	40811.91896	1
4859	40655.02617	56574.0317	1
4860	18410.08791	8657.192879	1
4861	138936.5608	61645.10906	3
4862	94081.55097	55395.36588	2
4863	62808.20452	35658.4262	2
4864	20167.26728	71173.7014	1
4865	37741.21398	32751.46842	1
4866	152809.0142	88049.81397	4
4867	43935.18233	62601.77225	1
4868	32500.90518	42059.3002	1
4869	121764.0491	50850.28594	3
4870	112772.0763	69278.10888	3
4871	80130.65438	29667.55851	2
4872	71388.24587	33369.55846	2
4873	99973.10298	96544.04064	2
4874	43988.23388	46527.32824	1
4875	99253.88848	65810.53015	2
4876	71132.94228	42462.1275	2
4877	44473.72152	58807.19346	1
4878	76033.14176	91069.69962	2
4879	23385.26452	46241.70481	1
4880	35243.52853	57860.18109	1
4881	93390.67237	52000.61967	2
4882	85943.81594	34026.98472	2
4883	83484.9327	57955.7381	2
4884	115212.411	88701.93171	3
4885	24734.1989	32194.71059	1
4886	44605.49564	26358.11081	1
4887	99120.04226	64411.88023	2
4888	60057.20511	90686.67159	2
4889	119009.4526	79327.21584	3
4890	74951.82509	58810.1697	2
4891	45192.4774	54188.38217	1
4892	102081.4331	40661.77807	3
4893	24913.1114	79911.36038	1
4894	46093.5547	68502.26241	1
4895	49511.98591	79523.50348	1
4896	123024.3435	66998.4208	3
4897	41232.25796	65451.61407	1
4898	33866.73036	54618.86223	1
4899	20846.89797	54215.18353	1
4900	28034.01167	84411.08628	1
4901	14319.74355	32398.34312	1
4902	102854.9132	76155.18325	3
4903	29593.42008	90392.55746	1
4904	68052.07334	60659.84886	2
4905	49161.04389	82077.19565	1
4906	72488.81569	84679.52311	2
4907	39216.2545	94882.28926	1
4908	39713.11169	16587.1479	1
4909	61519.9576	17431.62104	2
4910	101437.3961	36957.02556	3
4911	158164.2834	74896.1253	4
4912	101716.9835	53975.36214	3
4913	47327.89072	23844.31599	1
4914	47513.78239	73784.90106	1
4915	26883.21229	14845.94349	1
4916	34600.87726	15886.92323	1
4917	59046.73477	100210.8645	2
4918	62462.19578	73952.63429	2
4919	143577.2306	64499.08587	3
4920	45658.22699	71072.87878	1
4921	77194.22597	73869.34908	2
4922	68941.19652	33750.53068	2
4923	80143.4835	34096.18106	2
4924	61510.44774	27920.53315	2
4925	99219.19012	102673.3933	2
4926	109532.7391	64836.85496	3
4927	79734.08681	34591.93286	2
4928	93502.33603	92876.9496	2
4929	34675.25851	68838.88495	1
4930	43311.05084	47370.26786	1
4931	87135.24938	46184.49948	2
4932	35975.90672	16963.66071	1
4933	46618.69623	42468.11985	1
4934	113912.8065	87539.06315	3
4935	69850.29992	57914.4728	2
4936	74154.6528	68461.67204	2
4937	81630.48303	56060.70096	2
4938	89607.45947	37193.45243	2
4939	145313.4297	60780.39608	3
4940	10338.06831	29814.43122	1
4941	63143.20527	76164.79853	2
4942	34674.74701	66427.21273	1
4943	102036.98	43415.15188	3
4944	28464.11417	63996.89869	1
4945	73965.24854	54360.06794	2
4946	62574.62639	68529.32933	2
4947	22288.83053	44317.77065	1
4948	112995.8904	26523.36644	3
4949	35212.14289	77071.41872	1
4950	71709.52643	58158.29293	2
4951	44224.78523	77202.75692	1
4952	67841.53143	63019.575	2
4953	92339.11643	68598.83439	2
4954	63434.4063	18341.00742	2
4955	35062.13136	59436.26417	1
4956	82743.40329	57098.32924	2
4957	11988.7332	40567.64284	1
4958	72571.5317	30626.5647	2
4959	58471.36347	48061.39517	2
4960	77329.44884	25039.12099	2
4961	42773.11003	39130.41338	1
4962	62722.94183	40139.08613	2
4963	79635.41089	93837.16826	2
4964	82818.18468	81362.30105	2
4965	123388.2227	71686.2457	3
4966	79009.47764	56720.58786	2
4967	78665.70852	80199.43066	2
4968	76431.38411	23037.68077	2
4969	43227.87481	82901.69109	1
4970	51587.56715	56129.98165	2
4971	97968.4959	88739.79867	2
4972	62979.30557	31812.74188	2
4973	33033.86563	51202.92594	1
4974	58669.17148	75393.62037	2
4975	15883.68529	24715.54847	1
4976	59486.60651	86946.50177	2
4977	31665.09132	53286.32317	1
4978	68245.43423	66019.87369	2
4979	46771.1633	24511.48516	1
4980	85629.79866	15327.43052	2
4981	75016.5228	86269.04016	2
4982	29875.86454	61514.91285	1
4983	124911.7219	80508.10318	3
4984	27539.00562	8356.607272	1
4985	58259.67402	63650.14798	2
4986	98766.26474	28196.63005	2
4987	46794.89052	67337.86342	1
4988	9384.066224	11355.80516	1
4989	10960.62461	60433.80061	1
4990	96013.44057	91542.65392	2
4991	77011.10705	21891.40013	2
4992	47343.72874	44106.37583	1
4993	46016.18684	24288.85792	1
4994	112905.4145	46331.77616	3
4995	19860.68865	38478.65133	1
4996	93735.22895	50418.76713	2
4997	81364.52466	56880.32861	2
4998	97737.09497	49310.69182	2
4999	48523.7423	67546.24962	1
5000	77110.9843	56936.42752	2
5001	50884.81086	63651.2334	2
5002	76203.64168	66147.17907	2
5003	51007.59455	40335.20653	2
5004	22546.21411	27389.77627	1
5005	82453.15314	48417.86194	2
5006	84395.37981	34120.39982	2
5007	101740.3997	57076.43714	3
5008	99080.00251	39729.99683	2
5009	72904.60982	24310.84405	2
5010	47192.40934	71048.89018	1
5011	110501.8553	55678.16837	3
5012	48155.31496	6445.073042	1
5013	37226.89348	49760.61088	1
5014	7410.926801	73359.52073	1
5015	50197.49499	74537.22068	2
5016	78861.10889	21352.24285	2
5017	47470.00636	69269.17522	1
5018	12821.53402	24340.71034	1
5019	62471.32589	50603.56768	2
5020	88457.4007	86507.06785	2
5021	94742.39276	51987.85378	2
5022	50497.24044	22557.46302	2
5023	40249.44205	46331.21414	1
5024	17742.67506	31607.45978	1
5025	11812.48611	17928.49828	1
5026	143535.4136	78340.21023	3
5027	88747.04692	53951.88293	2
5028	73970.41084	14654.22652	2
5029	29793.36633	58841.37895	1
5030	67450.51047	83838.26892	2
5031	50486.18082	68681.53076	2
5032	89159.38638	28953.44554	2
5033	40418.29341	51608.08062	1
5034	67539.10261	85871.17988	2
5035	34619.80453	28291.95383	1
5036	39930.99589	66228.35255	1
5037	77398.49475	34011.22897	2
5038	59566.73942	41929.48714	2
5039	90658.13644	70573.25096	2
5040	103668.1613	38127.16739	3
5041	20154.32236	26046.14495	1
5042	44452.56618	16887.35433	1
5043	24171.70946	48890.27853	1
5044	61818.0839	90654.22783	2
5045	46270.77649	56891.31228	1
5046	100533.7499	53341.75793	3
5047	87785.10452	70681.44218	2
5048	98733.43292	71185.42212	2
5049	59787.08323	50713.01341	2
5050	18676.0342	30157.99604	1
5051	125598.2305	68063.91214	3
5052	55884.8714	83152.02348	2
5053	65788.50115	72071.53709	2
5054	112090.8007	73073.29649	3
5055	46833.07851	59157.38201	1
5056	38806.00858	28231.11214	1
5057	65408.40713	50198.52407	2
5058	122312.2649	72737.57736	3
5059	9743.182978	53540.73545	1
5060	95607.34657	70536.51043	2
5061	79422.88435	68418.66666	2
5062	20454.33912	14681.67609	1
5063	31429.57667	84632.40054	1
5064	35652.04822	50781.73889	1
5065	8290.903593	53754.964	1
5066	7193.598296	30872.75399	1
5067	40027.74138	2503.952037	1
5068	66540.22853	65893.79254	2
5069	44436.84136	23099.25656	1
5070	21292.09862	50252.31068	1
5071	81945.80956	41673.46906	2
5072	9051.206163	40343.26751	1
5073	65187.66317	58033.41442	2
5074	29569.4144	42630.68693	1
5075	73097.5827	74251.068	2
5076	13460.26551	21757.88984	1
5077	141107.6034	77321.03553	3
5078	67852.40079	77792.86099	2
5079	34606.43552	57714.02691	1
5080	72289.67872	36407.34282	2
5081	49384.66234	39464.26391	1
5082	81480.43215	67059.84169	2
5083	37634.73821	51032.56755	1
5084	56683.80345	38609.67702	2
5085	67003.56545	35754.68948	2
5086	47460.59607	63488.78499	1
5087	87016.17455	36797.16946	2
5088	67619.49912	42933.85832	2
5089	95674.33675	25130.93767	2
5090	54312.78583	50840.03055	2
5091	93105.56662	77958.63542	2
5092	68693.70843	71477.63083	2
5093	96438.80309	72222.02774	2
5094	88936.0798	65981.40977	2
5095	73439.8888	79701.62046	2
5096	52088.50953	53969.92507	2
5097	21111.27391	67194.59519	1
5098	34045.91953	10123.53768	1
5099	80752.80547	79101.29342	2
5100	14672.95609	21404.35803	1
5101	133739.4048	82436.18502	3
5102	107395.0057	69892.87047	3
5103	70337.61125	40044.8655	2
5104	36037.28932	79586.04468	1
5105	43555.27687	75403.42126	1
5106	43363.83501	49283.82431	1
5107	66242.1543	14232.00198	2
5108	6086.666976	54964.9853	1
5109	112315.1041	66120.68435	3
5110	101443.8293	74013.2875	3
5111	26361.11982	34864.33735	1
5112	70735.45306	72179.74862	2
5113	37147.61718	68404.83838	1
5114	49143.87402	46667.36624	1
5115	24695.16559	52548.84153	1
5116	38662.66211	85557.93659	1
5117	91572.64691	89009.10631	2
5118	52635.43216	56694.73051	2
5119	39752.47428	20760.21158	1
5120	122719.3399	35068.00678	3
5121	128214.939	73228.43805	3
5122	29817.95533	58534.48411	1
5123	28163.62731	30480.49724	1
5124	71129.79468	71905.0946	2
5125	99858.16549	31228.71985	2
5126	29697.00948	40701.19374	1
5127	50843.84813	64128.04987	2
5128	72318.65539	24398.48423	2
5129	64804.312	69496.43118	2
5130	50311.33652	26015.14398	2
5131	16315.15086	20641.99408	1
5132	43707.16167	59204.28198	1
5133	28342.46861	84287.17279	1
5134	77824.42879	32575.82796	2
5135	18855.54586	43006.98122	1
5136	123171.6054	64792.21185	3
5137	876.7317018	13507.438	1
5138	123825.2275	71521.28698	3
5139	29576.25149	30171.60804	1
5140	142016.4879	67797.16084	3
5141	100489.6465	83620.44828	3
5142	76350.72621	66463.06784	2
5143	10429.46746	83455.77071	1
5144	33281.47747	78373.42545	1
5145	69767.45088	54914.08123	2
5146	82001.49627	25497.11048	2
5147	84063.18939	38679.3519	2
5148	87383.88672	38211.09037	2
5149	36906.94414	5246.188357	1
5150	51380.63079	50237.60905	2
5151	3838.629664	30006.10245	1
5152	15500.2056	24227.92625	1
5153	66339.73351	66803.54787	2
5154	11126.12067	76144.39344	1
5155	14982.09522	61704.93068	1
5156	126332.1456	68993.69885	3
5157	44292.92003	82190.82839	1
5158	106340.6295	59218.25746	3
5159	105207.211	88198.53406	3
5160	23052.53463	46633.79291	1
5161	26843.6898	38376.54563	1
5162	17273.3682	16437.33724	1
5163	94445.88759	57083.23128	2
5164	104388.8068	69540.15119	3
5165	41197.7733	6813.533981	1
5166	90958.46352	62443.99422	2
5167	43681.73966	47065.73139	1
5168	67155.82427	89879.83366	2
5169	55762.59426	45475.23408	2
5170	57555.27612	62419.34435	2
5171	65311.00217	40963.92215	2
5172	44187.52372	47644.51634	1
5173	56331.53011	31949.16422	2
5174	74503.12547	80910.41929	2
5175	38681.18855	65763.98209	1
5176	62044.45239	48156.705	2
5177	44157.50571	80219.14596	1
5178	23460.46023	52166.43965	1
5179	77440.56408	30803.97601	2
5180	40615.41998	7993.899517	1
5181	28896.53418	24807.3347	1
5182	19038.26784	36175.7405	1
5183	45925.66233	29672.91158	1
5184	104500.3727	51100.718	3
5185	83292.14327	41489.35756	2
5186	85421.02322	21011.70607	2
5187	112753.4989	87348.00437	3
5188	66351.16377	83493.07055	2
5189	54235.99546	35515.58877	2
5190	8771.572247	55678.47824	1
5191	78913.4116	71431.2708	2
5192	138860.138	89383.6131	3
5193	14100.94293	58841.21219	1
5194	7554.178939	64352.31971	1
5195	29879.55017	61383.96348	1
5196	38790.38975	50101.73075	1
5197	8354.981623	34738.72183	1
5198	21140.60865	26015.03254	1
5199	62447.30476	59890.53431	2
5200	61228.58969	18601.30937	2
5201	86779.2653	91969.70712	2
5202	27178.45828	55949.57244	1
5203	28891.15899	69238.18484	1
5204	88694.98312	65119.43014	2
5205	62468.99389	77705.51549	2
5206	56306.28158	23664.56852	2
5207	84811.53305	58740.54204	2
5208	126575.9515	79158.38755	3
5209	94481.63173	13954.01605	2
5210	19451.52153	76365.2236	1
5211	138291.7553	75164.44564	3
5212	35443.23896	926.5559709	1
5213	41637.36189	78254.19984	1
5214	56603.09944	57137.02359	2
5215	77892.93384	32443.80915	2
5216	95435.84696	75575.00406	2
5217	40029.54809	54212.28417	1
5218	34112.88739	62017.58946	1
5219	47582.59893	59247.02232	1
5220	105731.7345	29984.17949	3
5221	60546.83977	53769.54972	2
5222	27738.95727	2925.838143	1
5223	64030.65051	54847.87205	2
5224	61517.35494	35095.0745	2
5225	26601.03813	2882.963363	1
5226	92542.14418	37418.16253	2
5227	48804.18155	72633.20625	1
5228	38590.1806	82863.84633	1
5229	8210.155248	23865.21731	1
5230	72792.01724	28402.04501	2
5231	53488.95612	42668.13758	2
5232	75076.80056	64068.92281	2
5233	97285.29171	57128.25052	2
5234	55349.5821	46421.93398	2
5235	43057.53749	51531.97922	1
5236	92073.36382	84309.88812	2
5237	17315.74318	13913.63515	1
5238	32506.62464	49964.65437	1
5239	70283.21227	61199.66698	2
5240	47064.67923	80244.2907	1
5241	109514.2308	36535.9364	3
5242	92434.99663	41604.90998	2
5243	61276.41776	36076.66297	2
5244	87634.15359	31492.56499	2
5245	35792.14109	12542.4146	1
5246	23716.50924	55664.54612	1
5247	33614.22759	9933.579878	1
5248	55934.2869	69903.66786	2
5249	97033.13456	49933.82112	2
5250	58871.7046	24021.15482	2
5251	38813.29023	15932.6503	1
5252	19371.53266	68946.33572	1
5253	82693.72223	47050.27141	2
5254	42714.62972	32138.89331	1
5255	62035.63515	24729.33741	2
5256	77321.84915	28469.04076	2
5257	98293.93282	64828.858	2
5258	54200.64494	55525.65949	2
5259	42915.89171	49733.54344	1
5260	16491.87231	27300.34102	1
5261	64938.31615	54204.80835	2
5262	32479.71448	71663.59349	1
5263	9692.515982	54766.25445	1
5264	90880.61306	64970.88366	2
5265	121812.0223	62010.98004	3
5266	73867.43637	99883.70242	2
5267	74349.43724	38404.84676	2
5268	90468.24694	71276.24363	2
5269	51925.10041	32671.48036	2
5270	121381.0817	61713.98346	3
5271	9804.64964	54878.73132	1
5272	81108.98333	48653.78429	2
5273	50956.921	64654.78864	2
5274	81836.8496	12847.02521	2
5275	41612.96842	43244.8555	1
5276	49471.87296	35417.15851	1
5277	74051.73608	61807.24374	2
5278	95130.26457	90595.05865	2
5279	104830.906	25470.40998	3
5280	74917.72506	68488.52732	2
5281	62918.42694	81593.3503	2
5282	109259.1131	54723.33211	3
5283	10961.96054	72752.62237	1
5284	68820.33751	33188.39582	2
5285	87807.26488	34609.4009	2
5286	81308.17886	78462.56708	2
5287	147531.5509	78570.99709	3
5288	117921.2261	71791.14657	3
5289	116492.8191	94122.24369	3
5290	127185.3082	58134.82732	3
5291	92275.28147	62676.02003	2
5292	61286.14974	76559.1058	2
5293	35941.56527	40178.37529	1
5294	111020.5323	58193.94226	3
5295	94874.13111	85546.03334	2
5296	115560.9085	82173.81245	3
5297	25981.34362	16567.92291	1
5298	79910.4029	64068.4151	2
5299	26573.34808	45702.85468	1
5300	57500.28694	38929.6872	2
5301	77334.90844	87151.13192	2
5302	48545.89484	89721.92526	1
5303	8643.278908	39473.50926	1
5304	29886.77846	54864.89674	1
5305	56908.08871	65522.56266	2
5306	84273.3088	43495.67477	2
5307	60089.56237	66487.02338	2
5308	103214.032	65557.8191	3
5309	71126.44576	16424.25255	2
5310	47624.7589	56115.70915	1
5311	31709.88471	8509.841861	1
5312	78681.70028	28472.13963	2
5313	107838.6179	90775.71711	3
5314	111950.8099	27217.9737	3
5315	7924.841941	65011.69833	1
5316	86699.92923	63901.65166	2
5317	46608.80104	62525.06424	1
5318	100372.5254	82369.72113	3
5319	90103.35254	51620.05807	2
5320	44267.71638	49862.29505	1
5321	68678.40017	37469.47807	2
5322	32203.29895	53671.52001	1
5323	20289.65494	43261.09296	1
5324	81195.31898	46394.17241	2
5325	123943.8433	58212.93981	3
5326	96117.36153	34004.29061	2
5327	54041.10045	44572.07456	2
5328	95707.36391	69451.25531	2
5329	9189.464491	58891.55425	1
5330	75442.8203	49514.8952	2
5331	48213.68614	43727.7937	1
5332	5186.883491	23616.97463	1
5333	120782.0692	47598.40388	3
5334	33552.77756	25608.44297	1
5335	53984.97062	41357.07313	2
5336	70591.13526	32136.90043	2
5337	59229.5591	66674.63732	2
5338	73266.2425	72849.63301	2
5339	75845.28637	60101.38063	2
5340	70814.73997	46274.56815	2
5341	99271.94093	21203.60662	2
5342	39468.35728	39541.36988	1
5343	58176.38863	22055.93203	2
5344	29145.11076	89990.66938	1
5345	44074.16882	17695.46369	1
5346	103339.9336	53998.81418	3
5347	124221.7769	37225.61057	3
5348	76978.26487	76091.92854	2
5349	40525.67663	53060.11486	1
5350	57801.35725	68392.9856	2
5351	84300.80501	51745.69255	2
5352	68172.44577	32970.94001	2
5353	122412.0012	32807.79217	3
5354	40942.28646	53033.92255	1
5355	74891.01416	50684.40659	2
5356	71559.35737	8987.529793	2
5357	18317.7507	55299.88511	1
5358	15595.92972	35488.10353	1
5359	79606.9807	57185.84802	2
5360	70630.47001	51783.7238	2
5361	109820.1531	69648.01043	3
5362	42134.31968	76798.6976	1
5363	54795.96374	47770.61716	2
5364	62659.61319	86886.34667	2
5365	68955.14933	77085.62651	2
5366	46989.56335	43821.85216	1
5367	48690.9831	58534.5504	1
5368	60168.26019	15043.65903	2
5369	47574.23451	60533.43348	1
5370	46208.4206	32799.34999	1
5371	65832.90841	80684.9072	2
5372	69221.33543	54197.02232	2
5373	54126.51581	37318.64459	2
5374	63485.23164	35705.04593	2
5375	40653.50421	45278.56814	1
5376	102173.6578	64111.32831	3
5377	76103.33063	61794.0274	2
5378	156002.8306	67655.78984	4
5379	94256.40694	47780.33313	2
5380	31129.81693	8799.870471	1
5381	64450.22318	80075.83247	2
5382	42786.39477	92682.25813	1
5383	28043.64407	31919.14159	1
5384	62422.50337	15382.49986	2
5385	72050.8601	39075.67651	2
5386	100703.7663	53393.93988	3
5387	1292.140253	28237.05592	1
5388	118167.5086	65442.82366	3
5389	70002.62869	69699.42131	2
5390	12488.56768	54066.27653	1
5391	65299.0254	32933.07688	2
5392	21099.8102	26575.52243	1
5393	82987.57093	56139.77719	2
5394	27360.56541	44626.30658	1
5395	49873.20561	64327.31718	1
5396	6991.623518	35013.40481	1
5397	101344.7258	47363.06449	3
5398	82832.6863	49930.79712	2
5399	31815.59504	33784.04557	1
5400	68535.8311	52100.3778	2
5401	59525.53352	87489.95524	2
5402	41743.12758	65916.57616	1
5403	4088.022042	78898.044	1
5404	42844.84062	59999.28703	1
5405	41315.651	36869.10757	1
5406	76918.62704	79412.10081	2
5407	9802.105431	46441.79219	1
5408	69138.06621	43221.13094	2
5409	64759.68784	47605.11715	2
5410	78518.96579	45405.23801	2
5411	47747.9821	19091.45988	1
5412	48645.79758	59348.77125	1
5413	104386.4076	94936.80539	3
5414	101535.8571	77970.86965	3
5415	55143.61331	26439.64972	2
5416	55661.7317	27684.24771	2
5417	45569.47499	48965.07818	1
5418	37748.8089	70606.65091	1
5419	154330.9764	80522.17931	4
5420	39746.35267	60071.15423	1
5421	67838.58803	37357.22335	2
5422	151239.3076	80505.09818	4
5423	51823.37248	74912.31172	2
5424	101734.5464	69839.59494	3
5425	25439.7513	24653.23183	1
5426	114451.7852	67024.66695	3
5427	114064.7786	52135.98909	3
5428	65583.81923	40874.95712	2
5429	55471.78501	52227.64108	2
5430	109036.9633	41825.02952	3
5431	93880.25969	71497.16901	2
5432	64407.14804	52818.01693	2
5433	61257.40151	43050.76996	2
5434	37243.55563	63636.38787	1
5435	22808.32632	34166.12517	1
5436	39393.87033	37135.93506	1
5437	39073.44806	43546.61949	1
5438	72301.76327	22595.39633	2
5439	93554.4071	20171.25355	2
5440	53330.3937	44841.34915	2
5441	105239.4784	76898.06064	3
5442	51969.6993	49793.47146	2
5443	121116.7451	44743.48378	3
5444	42838.9891	67946.37858	1
5445	27888.59031	42204.38361	1
5446	36788.91944	48382.02934	1
5447	76049.66247	48354.01461	2
5448	56923.99247	39574.04516	2
5449	51343.24953	51090.16685	2
5450	52258.30576	69218.85699	2
5451	56632.24867	48808.96775	2
5452	73214.98415	82341.99785	2
5453	142730.5109	91653.90674	3
5454	48837.94664	60856.3245	1
5455	52227.4449	75326.94522	2
5456	69214.91716	28854.25723	2
5457	90699.95179	78284.04609	2
5458	16524.13983	39839.29389	1
5459	81989.50724	94969.52618	2
5460	32325.76007	47793.37586	1
5461	99020.35297	71640.10776	2
5462	69356.35104	56878.23113	2
5463	59200.63987	56429.22202	2
5464	105001.9413	73480.41867	3
5465	108605.1913	87519.06181	3
5466	76575.49836	30036.29399	2
5467	15574.98094	42388.4288	1
5468	24039.52526	20371.76472	1
5469	69361.67979	56554.55923	2
5470	58770.87106	78010.45673	2
5471	118823.8776	67410.47062	3
5472	144022.9583	71301.87224	3
5473	5777.825092	39667.08796	1
5474	57769.55093	75087.47912	2
5475	98548.87478	87350.06096	2
5476	129088.7951	55226.04556	3
5477	39633.78644	27796.42803	1
5478	101077.1917	75939.37438	3
5479	84469.43903	80945.69147	2
5480	69499.21831	13392.11617	2
5481	26885.62335	56300.77803	1
5482	57467.81428	26093.18904	2
5483	49729.1814	56175.05663	1
5484	104809.1916	56270.67714	3
5485	79053.28282	58534.02798	2
5486	90099.5962	43102.99955	2
5487	99706.06948	60394.41754	2
5488	90175.02075	64789.67948	2
5489	105145.2466	70362.69723	3
5490	37145.22108	60798.69335	1
5491	51226.53288	58623.5555	2
5492	26525.35963	54712.8023	1
5493	32841.89702	19809.75164	1
5494	43374.00662	62741.69875	1
5495	1271.885908	47845.39831	1
5496	56272.09875	58299.79977	2
5497	134337.3964	77656.83874	3
5498	102547.5397	89891.36177	3
5499	33651.20754	53509.25266	1
5500	104607.2951	74699.53599	3
5501	97055.84674	28729.25607	2
5502	40192.85188	35622.72751	1
5503	60663.07614	21279.60563	2
5504	90154.90856	25846.82019	2
5505	60065.52231	51852.09422	2
5506	76225.49439	38359.7857	2
5507	59667.40635	68222.63264	2
5508	36874.61756	66275.98008	1
5509	35255.13593	47144.77351	1
5510	112221.5422	70353.85979	3
5511	75011.65639	17645.46294	2
5512	30950.30182	9604.321241	1
5513	46150.37736	85813.94183	1
5514	30704.01882	50039.20691	1
5515	20358.84697	23676.32247	1
5516	84469.71328	64554.86548	2
5517	80625.3427	18424.84889	2
5518	80023.29433	32781.69632	2
5519	32607.30791	63938.53578	1
5520	59636.1196	57178.46678	2
5521	100981.7065	64834.61068	3
5522	98781.72886	82155.33089	2
5523	21655.64894	45649.83114	1
5524	16052.30154	35707.61401	1
5525	106208.1879	19262.49048	3
5526	14858.74927	36866.83236	1
5527	23319.23122	35950.85984	1
5528	51534.40424	68780.74615	2
5529	71749.14811	47274.27043	2
5530	105409.3207	58964.44277	3
5531	84318.38673	71777.30405	2
5532	35295.16879	39183.45053	1
5533	57851.1635	72862.27827	2
5534	44195.1336	65531.79207	1
5535	28577.49252	42353.42156	1
5536	84692.85322	88060.40674	2
5537	4543.461514	25528.0699	1
5538	91299.98517	46726.94114	2
5539	60296.02489	69012.10734	2
5540	66758.559	65667.53121	2
5541	24319.00143	21421.81253	1
5542	55149.78282	13592.3934	2
5543	67152.52532	7326.574707	2
5544	35168.76683	83992.32148	1
5545	94162.19011	56998.46789	2
5546	82956.86807	67392.64917	2
5547	77930.64943	44109.49222	2
5548	20558.23371	22413.70459	1
5549	90803.82251	39639.71269	2
5550	76647.74624	74709.79272	2
5551	95744.12674	49316.30731	2
5552	52057.08062	74324.88886	2
5553	71517.21112	76949.37891	2
5554	65590.11931	63819.36119	2
5555	76178.6034	61146.57287	2
5556	86181.97019	12297.18624	2
5557	94597.0075	74604.67642	2
5558	110771.0685	76494.23478	3
5559	101715.0135	25663.67276	3
5560	20746.9353	49255.63572	1
5561	65253.48252	30325.58839	2
5562	43160.34027	27496.50441	1
5563	65290.56415	81573.80675	2
5564	96092.71041	61070.17679	2
5565	24779.02611	75575.84416	1
5566	13196.14546	14092.56348	1
5567	25851.4674	52226.27295	1
5568	129656.9923	77996.69121	3
5569	26330.85046	36538.428	1
5570	34059.21078	26079.74645	1
5571	77143.9528	37842.01489	2
5572	57641.8814	67189.81255	2
5573	82736.16443	42013.89437	2
5574	57165.19356	46266.20607	2
5575	107036.9201	31471.03256	3
5576	96072.71581	61341.41133	2
5577	78058.21689	40630.31002	2
5578	32308.72692	63388.05632	1
5579	35201.25233	28601.19808	1
5580	108976.3548	80522.78659	3
5581	64229.05169	31995.04838	2
5582	92826.35124	61994.38722	2
5583	42965.79184	41215.20895	1
5584	82926.3143	87726.989	2
5585	63701.4124	64322.84199	2
5586	18181.66899	63871.01204	1
5587	106053.4405	32524.12034	3
5588	30362.2446	30827.48418	1
5589	70925.95712	40908.50772	2
5590	17450.0927	29851.07942	1
5591	33193.9282	35765.99112	1
5592	21861.99783	31995.72869	1
5593	31275.31507	49799.35586	1
5594	46583.72999	53802.92201	1
5595	60236.50749	52844.78135	2
5596	26187.32559	67073.26974	1
5597	117673.9821	89666.77739	3
5598	86545.27692	26467.40457	2
5599	108878.615	79426.05051	3
5600	109870.2204	85325.24665	3
5601	54487.34284	64956.71553	2
5602	19545.58098	34434.1917	1
5603	6003.168228	81708.36984	1
5604	48999.99217	20074.93003	1
5605	60877.80218	51973.23486	2
5606	135092.6984	62996.82087	3
5607	56950.75738	45997.4854	2
5608	53940.01026	32757.756	2
5609	64957.77511	50557.76931	2
5610	78075.62503	72067.38394	2
5611	55290.44054	41895.03719	2
5612	70823.87854	24026.6179	2
5613	16076.00792	37005.94482	1
5614	24637.7629	57212.7255	1
5615	31523.40552	84738.10555	1
5616	50678.58324	51879.73684	2
5617	8756.514496	19782.42332	1
5618	139346.0045	88135.35988	3
5619	126199.4137	34962.67078	3
5620	102759.8507	40869.78696	3
5621	48564.61334	27361.62116	1
5622	20767.33281	12233.92793	1
5623	5441.384003	54995.41336	1
5624	89044.60093	27108.45471	2
5625	30778.87049	39518.62657	1
5626	37611.725	53264.56041	1
5627	48912.21482	83350.88221	1
5628	88374.91861	51569.22954	2
5629	42642.15314	64163.92548	1
5630	3490.505727	46906.42012	1
5631	71172.38629	53698.75071	2
5632	24553.02857	56471.28816	1
5633	89869.67894	55394.06273	2
5634	86682.9041	76041.7803	2
5635	105046.3889	79272.10599	3
5636	18144.03662	21370.45396	1
5637	69928.53274	75955.13496	2
5638	51317.12099	55573.75622	2
5639	58782.40329	34364.14803	2
5640	60827.91328	30096.68005	2
5641	128850.9749	87445.01967	3
5642	43894.90761	59042.85174	1
